"2000900","Fridge (Kitchen, 180l)","Halogen lamp 1 (0,5kW)","Power supply for wood boiler ()","Site consumption ()","Total site light consumption ()","Vertical freezer (Cellar, 145l)","Washing machine ()","Water heater ()"
"2000901","Chest freezer (Kitchen, 200l)","Clothes drier (without condenser) (3,2kW)","Dish washer (12 place setting)","Fridge (Kitchen, 200l)","Microwave oven (1,25kW)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Washing machine (4,5kg, 2,2kW)"
"2000902","Clothes drier (without condenser) ()","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 203l/117l)","Halogen lamp 1 (0,5kW)","Microwave oven ()","Site consumption ()","Total site light consumption ()","TV (36cm)","Washing machine (5kg,750rpm)","Water heater ()"
"2000903","Chest freezer (273l)","Dish washer (12 place setting)","Halogen lamp 1 ()","Halogen lamp 2 ()","Halogen lamp 3 ()","Halogen lamp 4 ()","Power supply for fuel boiler ()","Site consumption ()","Washing machine (3,25kW)"
"2000904","Chest freezer (Garage, 200l)","Clothes drier (without condenser) (5kg)","Electric Cooker (hot plate+oven) ()","Halogen lamp 1 ()","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","Washing machine (5kg)","Water heater ()"
"2000905","Chest freezer (Storeroom, 191l)","Fridge freezer (172l/94l)","Halogen lamp 1 (0,5kW)","Microwave oven (0,7kW)","Site consumption ()","Total site light consumption ()","TV (36cm)","Washing machine ()"
"2000906","Electric Cooker (hot plate+oven) ()","Fridge freezer (267l/48l)","Microwave oven (1,2kW)","Non halogen lamp 1 (0,5kW)","Site consumption ()","Total site light consumption ()","TV (70cm)","TV ()","Vertical freezer (288l)","Washing machine (800rpm)"
"2000907","Clothes drier (without condenser) ()","Dish washer (12 place setting)","Microwave oven ()","Site consumption ()","Total site light consumption ()","Washing machine ()","Water heater ()"
"2000908","Clothes drier (with condenser) ()","Dish washer (12 place setting)","Electric oven ()","Fridge freezer (Kitchen, 182l/48l)","Hot plate (3 gas, 1elec)","Microwave oven (1,35kW)","Site consumption ()","Total site light consumption ()","TV (51cm)","Vertical freezer (Kitchen, 265l)","Washing machine ()"
"2000909","Electric Cooker (hot plate+oven) (3 radiant)","Electric heating (altogether) ()","Fridge freezer (Kitchen, 221l/87l)","Halogen lamp 1 ()","Microwave oven ()","Site consumption ()","Total site light consumption ()","TV (78cm)","Washing machine ()","Water heater ()"
"2000910","Dish washer (12 place setting)","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 190l/55l)","Halogen lamp 1 (0,5kW)","Microwave oven (Fonte, 1,35kW)","Site consumption ()","Total site light consumption ()","TV ()","Vertical freezer (Kitchen, 120l)","Washing machine ()"
"2000911","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 217l/48l)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Non halogen lamp 3 ()","Non halogen lamp 4 ()","Site consumption ()","Total site light consumption ()","TV (51cm)","Washing machine ()"
"2000912","Electric Cooker (hot plate+oven) (1,5kW)","Fridge freezer (Kitchen, 325l/75l)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Vertical freezer (Storeroom, 145l)","Washing machine ()"
"2000913","Fridge freezer (Kitchen, 195l/152l)","Halogen lamp 1 (0,5kW)","Microwave oven (1,1kW)","Power supply for fuel boiler ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Washing machine ()"
"2000914","Clothes drier (without condenser) (2,5kW)","Dish washer (12 place setting)","Electric Cooker (hot plate+oven) (5,1kW)","Electric heating (altogether) ()","Fridge (Kitchen, 300l)","Halogen lamp 1 ()","Microwave oven (1,2kW)","Site consumption ()","Total site light consumption ()","TV (67cm)","TV (51cm)","Vertical freezer (Storeroom, 280l)","Washing machine (2,2kW)","Water heater ()"
"2000915","Chest freezer (Garage, 440l)","Clothes drier (without condenser) ()","Electric Cooker (hot plate+oven) ()","Heat pump water heater ()","Heat pump ()","Microwave oven ()","Site consumption ()","Total site light consumption (36cm)","TV ()","TV (63cm)","Washing machine ()","Water heater ()"
"2000916","Chest freezer (Garage, 300l)","Dish washer (12 place setting)","Electric oven (Pyrolysis, 3,1kW)","Hot plate ()","Microwave oven (1,6kW)","Site consumption ()","Total site light consumption ()","TV (70cm)","TV (36cm)","TV (36cm)","Washing machine ()"
"2000917","Dish washer (12 place setting, 2,3kW)","Electric Cooker (hot plate+oven) ()","Fridge (Kitchen, 310l)","Microwave oven ()","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","TV (51cm)","Washing machine (5kg, 2,15kW)"
"2000918","Electric Cooker (hot plate+oven) ()","Fridge freezer (190l/50l)","Halogen lamp 1 (0,5kW)"
